Age,Gender,Weight (kg),Height (m),BMI,Daily meals frequency,meal_name,meal_type,diet_type,cooking_method,Carbs,Proteins,Fats,Calories,Workout_Type,Calories_Burned,cal_balance,goal_label,meal_name_raw,meal_type_raw,diet_type_raw,cooking_method_raw
34.41,0,87.4,1.64,32.5,3.0,158,2,2,6,244.31,98.63,65.57,2529,3,1474.2,1054.8,0,Steamed Lunch Low-Carb,Lunch,Low-Carb,Steamed
50.21,0,52.66,1.5,23.4,2.98,167,3,5,6,226.94,91.48,60.41,1474,1,1595.75,-121.75,1,Steamed Snack Vegetarian,Snack,Vegetarian,Steamed
48.69,1,60.99,1.87,17.44,2.0,154,1,4,6,198.09,79.55,52.88,1842,1,1504.8,337.2,0,Steamed Dinner Vegan,Dinner,Vegan,Steamed
53.83,1,125.98,1.94,33.47,2.0,91,3,1,3,258.66,102.91,68.41,3313,1,1767.33,1545.67,0,Grilled Snack Keto,Snack,Keto,Grilled
19.5,1,86.11,1.92,23.36,2.01,129,1,3,5,241.46,97.08,64.4,2432,0,1790.18,641.82,0,Roasted Dinner Paleo,Dinner,Paleo,Roasted
25.88,1,71.45,1.5,31.76,3.0,74,0,2,3,219.13,86.66,58.28,1948,3,759.0,1189.0,0,Grilled Breakfast Low-Carb,Breakfast,Low-Carb,Grilled
28.52,0,120.81,1.77,38.56,2.03,108,2,0,4,214.79,86.54,57.06,3018,0,669.41,2348.59,0,Raw Lunch Balanced,Lunch,Balanced,Raw
24.22,1,41.64,1.75,13.6,2.99,85,2,1,3,224.2,90.34,59.64,1030,0,731.73,298.27,0,Grilled Lunch Keto,Lunch,Keto,Grilled
26.9,0,102.25,1.83,30.53,2.99,49,0,1,2,161.86,64.49,43.07,2699,3,1016.05,1682.95,0,Fried Breakfast Keto,Breakfast,Keto,Fried
55.76,0,50.26,1.7,17.39,3.0,44,3,2,1,220.32,89.29,58.92,1265,2,1274.78,-9.78,1,Boiled Snack Low-Carb,Snack,Low-Carb,Boiled
56.0,0,117.78,1.9,32.63,1.97,84,2,0,3,206.84,82.72,54.98,2941,0,571.48,2369.52,0,Grilled Lunch Balanced,Lunch,Balanced,Grilled
42.91,0,67.02,1.83,20.01,3.01,129,1,3,5,228.68,92.19,61.15,1957,3,793.98,1163.02,0,Roasted Dinner Paleo,Dinner,Paleo,Roasted
44.02,0,48.41,1.76,15.63,2.01,49,0,1,2,274.77,109.86,74.06,1358,2,891.0,467.0,0,Fried Breakfast Keto,Breakfast,Keto,Fried
57.31,1,126.96,1.63,47.79,2.98,141,3,3,5,296.97,119.57,79.62,3335,0,844.03,2490.97,0,Roasted Snack Paleo,Snack,Paleo,Roasted
31.91,1,84.19,1.74,27.81,3.01,23,3,5,0,184.47,73.56,49.19,2129,2,1426.9,702.1,0,Baked Snack Vegetarian,Snack,Vegetarian,Baked
25.13,0,88.13,1.95,23.18,2.99,132,2,0,5,281.23,112.51,75.28,2292,2,1395.9,896.1,0,Roasted Lunch Balanced,Lunch,Balanced,Roasted
47.26,0,73.96,1.8,22.83,3.02,137,2,5,5,175.62,69.48,46.66,2019,2,1342.73,676.27,0,Roasted Lunch Vegetarian,Lunch,Vegetarian,Roasted
55.8,0,93.48,1.66,33.92,3.0,93,3,3,3,200.98,81.77,54.26,2464,2,1357.53,1106.47,0,Grilled Snack Paleo,Snack,Paleo,Grilled
31.29,1,61.39,1.76,19.82,2.99,56,1,2,2,185.77,72.96,49.22,1515,1,2563.64,-1048.64,1,Fried Dinner Low-Carb,Dinner,Low-Carb,Fried
41.98,1,57.6,1.57,23.37,2.99,151,1,1,6,296.19,118.2,78.8,1685,3,1428.5,256.5,0,Steamed Dinner Keto,Dinner,Keto,Steamed
52.66,1,84.57,1.76,27.3,2.01,156,2,0,6,251.42,99.93,66.96,2306,2,1950.89,355.11,0,Steamed Lunch Balanced,Lunch,Balanced,Steamed
49.84,0,58.68,1.79,18.31,3.0,71,3,5,2,253.17,102.22,67.63,1733,3,1249.92,483.08,0,Fried Snack Vegetarian,Snack,Vegetarian,Fried
28.06,1,101.79,1.83,30.4,2.99,126,1,0,5,214.46,85.17,57.44,2791,3,704.27,2086.73,0,Roasted Dinner Balanced,Dinner,Balanced,Roasted
27.93,1,58.67,2.0,14.67,3.0,1,0,1,0,310.87,124.26,83.19,1500,0,1277.86,222.14,0,Baked Breakfast Keto,Breakfast,Keto,Baked
30.69,0,76.1,1.93,20.43,2.99,8,1,2,0,270.35,108.62,72.86,1983,0,534.85,1448.15,0,Baked Dinner Low-Carb,Dinner,Low-Carb,Baked
36.16,1,123.26,1.68,43.67,2.98,108,2,0,4,305.58,122.04,81.36,3302,3,936.78,2365.22,0,Raw Lunch Balanced,Lunch,Balanced,Raw
52.51,1,68.77,1.63,25.88,2.0,112,2,4,4,230.03,91.93,61.16,1738,2,1148.4,589.6,0,Raw Lunch Vegan,Lunch,Vegan,Raw
50.95,1,48.89,1.77,15.61,2.02,42,3,0,1,386.44,155.57,103.23,1327,2,1456.62,-129.62,1,Boiled Snack Balanced,Snack,Balanced,Boiled
59.06,0,59.9,1.73,20.01,4.0,66,3,0,2,366.36,146.01,97.25,1814,1,1346.4,467.6,0,Fried Snack Balanced,Snack,Balanced,Fried
33.98,0,68.59,1.5,30.48,2.02,155,1,5,6,269.3,108.54,71.79,2023,3,986.4,1036.6,0,Steamed Dinner Vegetarian,Dinner,Vegetarian,Steamed
27.95,0,51.95,1.61,20.04,3.0,22,3,4,0,240.21,96.81,64.46,1428,2,1435.2,-7.2,1,Baked Snack Vegan,Snack,Vegan,Baked
57.08,1,96.93,1.74,32.02,2.98,24,0,0,1,205.13,82.51,54.43,2631,0,1171.2,1459.8,0,Boiled Breakfast Balanced,Breakfast,Balanced,Boiled
57.87,0,52.19,1.79,16.29,2.99,75,0,3,3,219.0,87.64,58.67,1490,1,1353.97,136.03,0,Grilled Breakfast Paleo,Breakfast,Paleo,Grilled
46.23,1,45.45,1.77,14.51,3.0,134,2,2,5,238.0,95.02,63.39,1291,1,1956.86,-665.86,1,Roasted Lunch Low-Carb,Lunch,Low-Carb,Roasted
35.52,0,121.96,1.93,32.74,3.0,47,3,5,1,207.2,82.98,55.35,3228,1,1965.16,1262.84,0,Boiled Snack Vegetarian,Snack,Vegetarian,Boiled
22.15,0,71.76,1.62,27.34,4.03,39,2,3,1,213.83,85.52,57.16,1994,1,1672.84,321.16,0,Boiled Lunch Paleo,Lunch,Paleo,Boiled
49.98,1,56.87,1.91,15.59,1.98,132,2,0,5,177.55,71.15,47.22,1705,0,1035.07,669.93,0,Roasted Lunch Balanced,Lunch,Balanced,Roasted
25.64,0,59.37,1.51,26.04,4.02,55,1,1,2,179.94,71.3,47.89,1501,0,1766.64,-265.64,1,Fried Dinner Keto,Dinner,Keto,Fried
54.19,1,48.15,1.6,18.81,4.03,10,1,4,0,240.25,96.89,64.37,1262,0,1134.69,127.31,0,Baked Dinner Vegan,Dinner,Vegan,Baked
29.75,0,79.18,1.62,30.17,1.98,34,1,4,1,217.14,86.5,58.12,2181,2,1363.07,817.93,0,Boiled Dinner Vegan,Dinner,Vegan,Boiled
42.82,0,102.53,1.72,34.66,3.0,133,2,1,5,232.64,93.71,62.08,2754,1,991.3,1762.7,0,Roasted Lunch Keto,Lunch,Keto,Roasted
25.8,1,75.97,1.79,23.71,1.99,97,0,1,4,198.16,78.71,52.74,2018,3,848.18,1169.82,0,Raw Breakfast Keto,Breakfast,Keto,Raw
30.35,0,63.87,1.87,18.26,4.0,164,3,2,6,201.95,80.76,53.29,1616,1,762.99,853.01,0,Steamed Snack Low-Carb,Snack,Low-Carb,Steamed
45.1,0,47.84,1.64,17.79,2.98,61,2,1,2,220.24,88.2,59.32,1387,2,1348.88,38.12,0,Fried Lunch Keto,Lunch,Keto,Fried
22.97,0,107.11,1.93,28.76,2.98,85,2,1,3,305.68,121.87,81.96,3046,0,1104.0,1942.0,0,Grilled Lunch Keto,Lunch,Keto,Grilled
31.09,0,64.62,1.7,22.36,2.99,134,2,2,5,336.32,134.93,90.3,2153,0,2056.03,96.97,0,Roasted Lunch Low-Carb,Lunch,Low-Carb,Roasted
47.61,0,69.1,1.74,22.82,3.0,44,3,2,1,308.85,123.34,82.42,1889,2,1597.07,291.93,0,Boiled Snack Low-Carb,Snack,Low-Carb,Boiled
18.0,0,87.66,1.93,23.53,2.98,66,3,0,2,207.2,82.64,55.02,2444,3,1332.77,1111.23,0,Fried Snack Balanced,Snack,Balanced,Fried
53.93,0,77.44,1.6,30.25,4.01,80,1,2,3,175.71,70.17,46.22,2079,1,1467.64,611.36,0,Grilled Dinner Low-Carb,Dinner,Low-Carb,Grilled
21.19,1,59.98,1.57,24.33,3.03,162,3,0,6,245.43,98.54,65.04,1631,1,2776.33,-1145.33,1,Steamed Snack Balanced,Snack,Balanced,Steamed
31.99,0,87.16,1.88,24.66,3.0,133,2,1,5,217.59,87.11,58.24,2462,0,1580.8,881.2,0,Roasted Lunch Keto,Lunch,Keto,Roasted
41.06,1,79.02,1.72,26.71,3.99,93,3,3,3,274.74,109.66,72.86,2016,1,1336.53,679.47,0,Grilled Snack Paleo,Snack,Paleo,Grilled
45.42,1,58.0,1.55,24.14,3.0,139,3,1,5,210.63,84.29,56.25,1513,0,1739.47,-226.47,1,Roasted Snack Keto,Snack,Keto,Roasted
24.11,0,58.01,1.76,18.73,2.98,100,0,4,4,297.23,119.28,79.85,1595,2,613.8,981.2,0,Raw Breakfast Vegan,Breakfast,Vegan,Raw
43.95,1,94.48,1.84,27.91,3.97,122,0,2,5,296.63,119.1,78.83,2876,3,907.2,1968.8,0,Roasted Breakfast Low-Carb,Breakfast,Low-Carb,Roasted
30.81,1,76.78,1.62,29.26,1.99,149,0,5,6,313.91,124.93,83.29,2243,3,985.58,1257.42,0,Steamed Breakfast Vegetarian,Breakfast,Vegetarian,Steamed
58.9,0,53.68,1.75,17.53,4.01,91,3,1,3,270.58,107.97,72.51,1636,2,1598.4,37.6,0,Grilled Snack Keto,Snack,Keto,Grilled
56.81,1,62.79,1.52,27.18,3.03,137,2,5,5,206.81,82.65,54.89,1677,3,1356.16,320.84,0,Roasted Lunch Vegetarian,Lunch,Vegetarian,Roasted
25.64,1,49.72,1.98,12.68,4.01,151,1,1,6,408.44,163.32,108.64,1517,0,1083.9,433.1,0,Steamed Dinner Keto,Dinner,Keto,Steamed
57.93,0,49.67,1.67,17.81,3.0,106,1,4,4,157.53,63.4,41.93,1532,2,1491.64,40.36,0,Raw Dinner Vegan,Dinner,Vegan,Raw
43.01,1,72.15,1.8,22.27,3.0,37,2,1,1,306.27,122.71,81.69,1968,0,687.02,1280.98,0,Boiled Lunch Keto,Lunch,Keto,Boiled
40.38,1,93.65,1.93,25.14,2.0,94,3,4,3,256.03,102.94,68.35,2360,2,1367.44,992.56,0,Grilled Snack Vegan,Snack,Vegan,Grilled
56.07,1,124.08,1.86,35.87,2.99,16,2,4,0,298.84,119.72,80.01,3426,2,1080.9,2345.1,0,Baked Lunch Vegan,Lunch,Vegan,Baked
41.04,0,83.05,1.79,25.92,2.97,78,1,0,3,232.06,93.76,62.43,2189,2,1967.11,221.89,0,Grilled Dinner Balanced,Dinner,Balanced,Grilled
47.3,1,49.68,1.69,17.39,2.01,68,3,2,2,250.34,99.53,66.78,1291,2,1595.74,-304.74,1,Fried Snack Low-Carb,Snack,Low-Carb,Fried
23.03,1,81.53,1.85,23.82,2.01,143,3,5,5,191.22,77.11,51.93,2198,1,2273.7,-75.7,1,Roasted Snack Vegetarian,Snack,Vegetarian,Roasted
32.13,0,77.29,1.92,20.97,3.0,128,1,2,5,160.44,63.79,42.34,2143,2,1502.45,640.55,0,Roasted Dinner Low-Carb,Dinner,Low-Carb,Roasted
47.0,1,79.9,1.77,25.5,4.0,39,2,3,1,256.92,101.46,67.99,2115,3,469.88,1645.12,0,Boiled Lunch Paleo,Lunch,Paleo,Boiled
21.99,0,111.19,1.92,30.16,2.03,78,1,0,3,326.39,132.17,87.81,3129,1,1544.4,1584.6,0,Grilled Dinner Balanced,Dinner,Balanced,Grilled
52.52,1,57.72,1.59,22.83,3.0,69,3,3,2,256.75,103.02,68.95,1623,3,1074.59,548.41,0,Fried Snack Paleo,Snack,Paleo,Fried
29.84,0,60.83,1.55,25.32,3.01,113,2,5,4,197.79,78.9,53.63,1856,3,936.0,920.0,0,Raw Lunch Vegetarian,Lunch,Vegetarian,Raw
28.06,0,66.92,1.67,24.0,3.02,9,1,3,0,166.73,66.16,44.45,1760,2,605.55,1154.45,0,Baked Dinner Paleo,Dinner,Paleo,Baked
31.85,1,65.56,1.62,24.98,2.01,68,3,2,2,245.86,98.09,64.99,1768,3,376.54,1391.46,0,Fried Snack Low-Carb,Snack,Low-Carb,Fried
51.36,0,65.04,1.5,28.91,4.02,59,1,5,2,213.19,86.3,57.36,1731,3,1434.1,296.9,0,Fried Dinner Vegetarian,Dinner,Vegetarian,Fried
21.84,1,117.01,1.68,41.46,2.96,140,3,2,5,247.09,98.21,65.39,3063,1,1651.38,1411.62,0,Roasted Snack Low-Carb,Snack,Low-Carb,Roasted
58.68,1,88.77,1.72,30.01,2.99,76,0,4,3,247.08,98.75,65.55,2240,0,951.26,1288.74,0,Grilled Breakfast Vegan,Breakfast,Vegan,Grilled
39.07,1,127.52,1.82,38.5,3.0,68,3,2,2,252.42,100.36,67.37,3460,2,1360.8,2099.2,0,Fried Snack Low-Carb,Snack,Low-Carb,Fried
53.24,0,55.37,1.55,23.05,2.02,116,3,2,4,216.64,86.72,57.86,1479,2,1198.8,280.2,0,Raw Snack Low-Carb,Snack,Low-Carb,Raw
34.07,1,72.12,1.64,26.81,3.98,149,0,5,6,243.53,96.78,65.26,1973,1,1665.97,307.03,0,Steamed Breakfast Vegetarian,Breakfast,Vegetarian,Steamed
41.78,0,45.23,1.77,14.44,3.01,79,1,1,3,310.2,123.69,82.01,1164,1,725.34,438.66,0,Grilled Dinner Keto,Dinner,Keto,Grilled
56.97,1,63.87,1.52,27.64,3.0,9,1,3,0,208.01,83.16,55.05,1783,0,1800.58,-17.58,1,Baked Dinner Paleo,Dinner,Paleo,Baked
40.17,0,62.54,1.53,26.72,3.99,6,1,0,0,365.33,146.32,97.43,2061,2,2271.55,-210.55,1,Baked Dinner Balanced,Dinner,Balanced,Baked
57.32,0,61.15,1.52,26.47,2.02,75,0,3,3,234.38,93.5,62.71,1827,0,1259.7,567.3,0,Grilled Breakfast Paleo,Breakfast,Paleo,Grilled
53.31,0,68.89,1.97,17.75,3.01,86,2,2,3,238.81,95.23,63.88,1753,3,936.0,817.0,0,Grilled Lunch Low-Carb,Lunch,Low-Carb,Grilled
30.77,0,77.14,1.71,26.38,2.0,70,3,4,2,224.73,89.47,58.95,2393,3,915.16,1477.84,0,Fried Snack Vegan,Snack,Vegan,Fried
56.94,1,43.16,1.75,14.09,3.0,20,3,2,0,210.84,85.41,56.24,1340,0,1223.2,116.8,0,Baked Snack Low-Carb,Snack,Low-Carb,Baked
23.21,1,83.77,1.99,21.15,3.0,129,1,3,5,175.34,70.44,47.06,2250,0,1863.03,386.97,0,Roasted Dinner Paleo,Dinner,Paleo,Roasted
46.68,0,127.9,1.65,46.98,3.01,156,2,0,6,243.75,97.24,65.05,3221,3,508.66,2712.34,0,Steamed Lunch Balanced,Lunch,Balanced,Steamed
53.14,1,52.75,1.7,18.25,1.98,25,0,1,1,369.53,147.4,97.71,1402,0,1092.58,309.42,0,Boiled Breakfast Keto,Breakfast,Keto,Boiled
42.6,1,94.22,1.79,29.41,3.0,16,2,4,0,261.35,104.93,69.9,2553,2,1301.62,1251.38,0,Baked Lunch Vegan,Lunch,Vegan,Baked
20.06,0,71.27,1.58,28.55,2.99,53,0,5,2,157.08,61.85,41.91,2145,2,1146.71,998.29,0,Fried Breakfast Vegetarian,Breakfast,Vegetarian,Fried
23.38,0,56.51,1.55,23.52,2.99,131,1,5,5,213.59,85.6,57.82,1488,2,1502.45,-14.45,1,Roasted Dinner Vegetarian,Dinner,Vegetarian,Roasted
46.74,0,60.54,1.76,19.54,3.01,57,1,3,2,270.52,108.0,72.21,1931,3,1202.12,728.88,0,Fried Dinner Paleo,Dinner,Paleo,Fried
48.97,0,44.21,1.65,16.24,3.02,79,1,1,3,264.91,105.65,70.73,1497,1,1519.26,-22.26,1,Grilled Dinner Keto,Dinner,Keto,Grilled
37.04,1,70.28,1.5,31.24,2.99,155,1,5,6,257.45,103.37,69.23,1966,3,455.81,1510.19,0,Steamed Dinner Vegetarian,Dinner,Vegetarian,Steamed
34.47,0,85.56,1.85,25.0,2.98,117,3,3,4,163.02,66.11,43.72,2374,1,2545.4,-171.4,1,Raw Snack Paleo,Snack,Paleo,Raw
42.32,0,88.0,1.93,23.62,2.99,97,0,1,4,224.8,90.82,60.3,2402,2,1977.3,424.7,0,Raw Breakfast Keto,Breakfast,Keto,Raw
45.98,1,61.93,1.55,25.78,1.99,41,2,5,1,235.76,94.15,63.11,1721,2,1883.7,-162.7,1,Boiled Lunch Vegetarian,Lunch,Vegetarian,Boiled
22.02,0,101.51,1.85,29.66,3.98,66,3,0,2,236.36,94.61,62.87,2740,1,1942.02,797.98,0,Fried Snack Balanced,Snack,Balanced,Fried
44.08,0,47.56,1.76,15.35,1.99,145,0,1,6,275.88,111.77,73.61,1304,3,573.16,730.84,0,Steamed Breakfast Keto,Breakfast,Keto,Steamed
22.42,0,78.62,1.52,34.03,3.02,148,0,4,6,310.59,123.83,82.94,2136,1,1912.41,223.59,0,Steamed Breakfast Vegan,Breakfast,Vegan,Steamed
46.95,1,66.4,1.71,22.71,3.0,76,0,4,3,293.75,117.85,79.25,1660,2,1414.41,245.59,0,Grilled Breakfast Vegan,Breakfast,Vegan,Grilled
45.35,1,65.67,1.78,20.73,4.01,103,1,1,4,286.27,115.55,76.27,1807,2,1444.09,362.91,0,Raw Dinner Keto,Dinner,Keto,Raw
41.19,0,79.13,1.72,26.75,4.0,70,3,4,2,272.82,109.98,73.38,2261,3,718.8,1542.2,0,Fried Snack Vegan,Snack,Vegan,Fried
22.87,1,106.65,1.94,28.34,2.99,67,3,1,2,153.52,61.98,40.95,2824,0,1189.08,1634.92,0,Fried Snack Keto,Snack,Keto,Fried
37.93,0,46.21,1.68,16.37,2.98,63,2,3,2,283.83,113.01,75.35,1196,0,959.2,236.8,0,Fried Lunch Paleo,Lunch,Paleo,Fried
53.54,0,105.78,1.84,31.24,3.01,124,0,4,5,170.14,68.44,45.37,2728,2,693.0,2035.0,0,Roasted Breakfast Vegan,Breakfast,Vegan,Roasted
49.81,1,51.98,1.5,23.1,3.01,120,0,0,5,225.39,90.32,60.39,1454,1,1615.15,-161.15,1,Roasted Breakfast Balanced,Breakfast,Balanced,Roasted
41.03,0,44.3,1.77,14.14,2.01,0,0,0,0,277.32,111.39,74.15,1052,0,1047.2,4.8,0,Baked Breakfast Balanced,Breakfast,Balanced,Baked
52.27,0,44.51,1.62,16.96,1.98,49,0,1,2,239.19,95.65,64.27,1246,3,930.6,315.4,0,Fried Breakfast Keto,Breakfast,Keto,Fried
28.96,1,120.64,1.78,38.08,2.03,52,0,4,2,215.32,84.82,56.87,3265,3,521.4,2743.6,0,Fried Breakfast Vegan,Breakfast,Vegan,Fried
48.86,1,79.32,1.72,26.81,2.99,123,0,3,5,243.95,97.48,64.26,2280,2,1446.71,833.29,0,Roasted Breakfast Paleo,Breakfast,Paleo,Roasted
51.87,0,116.13,1.69,40.66,1.99,33,1,3,1,234.3,93.4,62.45,2963,0,476.06,2486.94,0,Boiled Dinner Paleo,Dinner,Paleo,Boiled
49.54,1,90.38,1.71,30.91,3.0,40,2,4,1,258.3,103.33,68.69,2424,2,1167.37,1256.63,0,Boiled Lunch Vegan,Lunch,Vegan,Boiled
57.16,1,77.08,1.86,22.28,2.0,163,3,1,6,209.21,82.55,55.3,2062,3,818.75,1243.25,0,Steamed Snack Keto,Snack,Keto,Steamed
45.33,0,113.06,1.71,38.66,2.99,155,1,5,6,210.44,84.5,56.14,2770,0,729.74,2040.26,0,Steamed Dinner Vegetarian,Dinner,Vegetarian,Steamed
26.41,0,76.49,1.63,28.79,2.0,61,2,1,2,281.79,112.73,75.13,2021,2,1068.23,952.77,0,Fried Lunch Keto,Lunch,Keto,Fried
34.05,1,64.63,1.78,20.4,3.01,116,3,2,4,213.36,85.84,56.95,2084,2,1445.99,638.01,0,Raw Snack Low-Carb,Snack,Low-Carb,Raw
29.02,1,75.16,1.8,23.2,2.98,48,0,0,2,407.38,162.76,108.42,2249,0,1257.6,991.4,0,Fried Breakfast Balanced,Breakfast,Balanced,Fried
24.36,1,62.92,1.79,19.64,3.03,56,1,2,2,305.56,121.7,81.42,2110,0,1360.93,749.07,0,Fried Dinner Low-Carb,Dinner,Low-Carb,Fried
39.94,0,62.11,2.0,15.53,3.0,50,0,2,2,244.32,97.51,65.11,1504,1,1875.96,-371.96,1,Fried Breakfast Low-Carb,Breakfast,Low-Carb,Fried
39.42,1,58.58,1.56,24.07,2.99,5,0,5,0,197.22,79.5,52.65,1809,2,594.0,1215.0,0,Baked Breakfast Vegetarian,Breakfast,Vegetarian,Baked
31.82,0,78.67,1.62,29.98,2.99,1,0,1,0,296.92,117.93,78.76,2075,1,1536.7,538.3,0,Baked Breakfast Keto,Breakfast,Keto,Baked
36.53,1,69.8,1.65,25.64,2.01,56,1,2,2,256.71,103.04,68.3,1907,2,1216.59,690.41,0,Fried Dinner Low-Carb,Dinner,Low-Carb,Fried
40.63,0,76.32,1.79,23.82,3.02,96,0,0,4,291.59,116.49,77.81,2013,2,1512.0,501.0,0,Raw Breakfast Balanced,Breakfast,Balanced,Raw
48.82,0,115.7,1.91,31.72,2.99,47,3,5,1,222.87,89.31,58.69,3118,2,1366.2,1751.8,0,Boiled Snack Vegetarian,Snack,Vegetarian,Boiled
37.58,1,86.6,1.8,26.73,2.99,29,0,5,1,212.94,84.97,56.71,2527,3,1335.85,1191.15,0,Boiled Breakfast Vegetarian,Breakfast,Vegetarian,Boiled
20.93,1,54.87,1.55,22.84,1.99,148,0,4,6,272.88,108.49,72.69,1564,1,1806.89,-242.89,1,Steamed Breakfast Vegan,Breakfast,Vegan,Steamed
18.41,1,110.59,1.91,30.31,1.99,134,2,2,5,153.68,60.64,40.65,2924,2,1287.0,1637.0,0,Roasted Lunch Low-Carb,Lunch,Low-Carb,Roasted
34.11,1,64.43,1.62,24.55,3.0,113,2,5,4,208.66,83.64,56.45,1981,3,1365.0,616.0,0,Raw Lunch Vegetarian,Lunch,Vegetarian,Raw
40.95,1,82.59,1.79,25.78,3.0,52,0,4,2,233.67,93.34,62.1,2264,2,1971.22,292.78,0,Fried Breakfast Vegan,Breakfast,Vegan,Fried
53.8,0,50.4,1.61,19.44,2.0,46,3,4,1,313.9,123.97,82.92,1568,0,1295.95,272.05,0,Boiled Snack Vegan,Snack,Vegan,Boiled
26.19,1,125.6,1.76,40.55,2.99,48,0,0,2,162.32,66.04,43.67,3207,0,1104.92,2102.08,0,Fried Breakfast Balanced,Breakfast,Balanced,Fried
35.93,0,109.12,1.62,41.58,1.97,89,2,5,3,214.02,86.41,56.96,2744,1,1017.32,1726.68,0,Grilled Lunch Vegetarian,Lunch,Vegetarian,Grilled
31.92,1,89.55,1.92,24.29,3.98,0,0,0,0,337.39,134.69,89.7,2617,3,1503.08,1113.92,0,Baked Breakfast Balanced,Breakfast,Balanced,Baked
45.92,0,51.04,1.65,18.75,1.99,58,1,4,2,189.79,76.25,50.17,1442,0,616.0,826.0,0,Fried Dinner Vegan,Dinner,Vegan,Fried
57.8,1,56.34,1.7,19.49,3.0,154,1,4,6,205.7,82.37,55.55,1489,0,657.6,831.4,0,Steamed Dinner Vegan,Dinner,Vegan,Steamed
38.37,0,76.74,1.58,30.74,4.01,76,0,4,3,205.34,81.7,54.57,1942,3,488.4,1453.6,0,Grilled Breakfast Vegan,Breakfast,Vegan,Grilled
44.81,1,89.22,1.81,27.23,4.0,52,0,4,2,285.08,113.12,75.46,2596,2,1985.94,610.06,0,Fried Breakfast Vegan,Breakfast,Vegan,Fried
59.01,1,88.93,1.72,30.06,3.02,114,3,0,4,247.07,98.78,65.6,2402,2,1068.23,1333.77,0,Raw Snack Balanced,Snack,Balanced,Raw
53.46,0,84.74,1.76,27.36,1.99,59,1,5,2,250.55,100.19,66.98,2306,1,2391.77,-85.77,1,Fried Dinner Vegetarian,Dinner,Vegetarian,Fried
53.07,1,105.39,1.84,31.13,3.01,157,2,1,6,170.94,69.27,45.69,2675,3,463.26,2211.74,0,Steamed Lunch Keto,Lunch,Keto,Steamed
43.46,1,55.78,1.73,18.64,3.0,47,3,5,1,302.35,121.1,81.17,1604,0,1736.8,-132.8,1,Boiled Snack Vegetarian,Snack,Vegetarian,Boiled
20.01,0,75.79,1.78,23.92,3.99,4,0,4,0,249.97,100.51,67.08,2134,3,1015.2,1118.8,0,Baked Breakfast Vegan,Breakfast,Vegan,Baked
53.94,1,115.77,2.0,28.94,3.0,163,3,1,6,305.93,122.99,82.14,3046,0,1004.11,2041.89,0,Steamed Snack Keto,Snack,Keto,Steamed
54.68,1,92.54,1.78,29.21,3.0,100,0,4,4,227.49,90.79,61.07,2391,3,950.4,1440.6,0,Raw Breakfast Vegan,Breakfast,Vegan,Raw
58.14,0,56.43,1.7,19.53,3.01,155,1,5,6,205.49,82.5,55.55,1638,3,487.51,1150.49,0,Steamed Dinner Vegetarian,Dinner,Vegetarian,Steamed
55.29,1,52.55,1.68,18.62,2.0,157,2,1,6,217.61,87.85,57.18,1421,2,772.9,648.1,0,Steamed Lunch Keto,Lunch,Keto,Steamed
54.99,0,51.83,1.68,18.36,2.02,9,1,3,0,215.56,87.12,57.78,1334,2,753.08,580.92,0,Baked Dinner Paleo,Dinner,Paleo,Baked
56.03,1,129.63,1.95,34.09,4.01,38,2,2,1,294.79,118.86,79.32,3310,1,1210.0,2100.0,0,Boiled Lunch Low-Carb,Lunch,Low-Carb,Boiled
29.35,0,88.66,1.94,23.56,3.02,84,2,0,3,384.55,154.45,102.89,2381,0,1967.11,413.89,0,Grilled Lunch Balanced,Lunch,Balanced,Grilled
48.24,1,73.14,1.83,21.84,3.0,86,2,2,3,228.76,91.86,62.16,2048,2,1131.16,916.84,0,Grilled Lunch Low-Carb,Lunch,Low-Carb,Grilled
45.43,0,81.31,1.61,31.37,2.99,48,0,0,2,306.0,121.89,81.79,2215,1,1502.29,712.71,0,Fried Breakfast Balanced,Breakfast,Balanced,Fried
45.89,1,44.39,1.77,14.17,3.01,95,3,5,3,237.76,95.24,63.74,1165,3,1065.6,99.4,0,Grilled Snack Vegetarian,Snack,Vegetarian,Grilled
44.03,1,102.97,1.63,38.76,2.99,75,0,3,3,255.9,103.75,68.5,2796,1,1780.52,1015.48,0,Grilled Breakfast Paleo,Breakfast,Paleo,Grilled
25.37,1,66.89,1.61,25.81,4.0,64,2,4,2,272.23,108.41,72.28,1693,3,912.46,780.54,0,Fried Lunch Vegan,Lunch,Vegan,Fried
21.89,0,40.62,1.56,16.69,2.99,131,1,5,5,218.53,88.01,59.0,1119,1,1910.81,-791.81,1,Roasted Dinner Vegetarian,Dinner,Vegetarian,Roasted
31.25,1,78.57,1.71,26.87,2.99,64,2,4,2,303.77,121.07,80.8,2224,3,1071.91,1152.09,0,Fried Lunch Vegan,Lunch,Vegan,Fried
24.75,0,76.56,1.96,19.93,2.01,16,2,4,0,242.47,96.34,64.09,2281,0,589.06,1691.94,0,Baked Lunch Vegan,Lunch,Vegan,Baked
45.24,0,88.58,1.78,27.96,2.99,45,3,3,1,172.49,69.91,45.99,2464,3,1195.24,1268.76,0,Boiled Snack Paleo,Snack,Paleo,Boiled
